key,nom_unite,abrege_unite,departement,type_unite,num_tph,num_tph_mobile_unite,num_fax_unite,rang_classement,adresse_geographique_unite,adresse_postale_unite,libelle_unite,type_materiel,code_unite_terminal_de_saisie
GN00092752,Groupement tactique gendarmerie D3,GTG D3,92,033G,,,,4166.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092753,Compagnie de marche JO 1,CDM JO 1,92,0340,,,,4041.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092754,Compagnie de marche JO 2,CDM JO 2,92,0340,,,,4046.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092755,Compagnie de marche JO 3,CDM JO 3,92,0340,,,,4051.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092756,Compagnie de marche JO 4,CDM JO 4,92,0340,,,,4056.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092757,Compagnie de marche JO 5,CDM JO 5,92,0340,,,,4061.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092758,Compagnie de marche JO 6,CDM JO 6,92,0340,,,,4066.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092759,Compagnie de marche JO 7,CDM JO 7,92,0340,,,,4071.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092760,Compagnie de marche JO 8,CDM JO 8,92,0340,,,,4076.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092761,Compagnie de marche JO 9,CDM JO 9,92,0340,,,,4081.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092762,Compagnie de marche JO 10,CDM JO 10,92,0340,,,,4086.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092763,Compagnie de marche JO 11,CDM JO 11,92,0340,,,,4091.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092764,Compagnie de marche JO 12,CDM JO 12,92,0340,,,,4096.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092765,Compagnie de marche JO 13,CDM JO 13,92,0340,,,,4101.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092766,Compagnie de marche JO 14,CDM JO 14,92,0340,,,,4106.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092767,Compagnie de marche JO 15,CDM JO 15,92,0340,,,,4111.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092768,Compagnie de marche JO 16,CDM JO 16,92,0340,,,,4116.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092769,Compagnie de marche JO 17,CDM JO 17,92,0340,,,,4121.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092770,Compagnie de marche JO 18,CDM JO 18,92,0340,,,,4126.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092771,Compagnie de marche JO 19,CDM JO 19,92,0340,,,,4131.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092772,Compagnie de marche JO 20,CDM JO 20,92,0340,,,,4136.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092773,Compagnie de marche JO 21,CDM JO 21,92,0340,,,,4141.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092774,Compagnie de marche JO 22,CDM JO 22,92,0340,,,,4146.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092775,Compagnie de marche JO 23,CDM JO 23,92,0340,,,,4151.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092776,Compagnie de marche JO 24,CDM JO 24,92,0340,,,,4156.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092777,Compagnie de marche JO 25,CDM JO 25,92,0340,,,,4161.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092778,Compagnie de marche JO 26,CDM JO 26,92,0340,,,,4167.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092779,Compagnie de marche JO 27,CDM JO 27,92,0340,,,,4172.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092780,Compagnie de marche JO 28,CDM JO 28,92,0340,,,,4177.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092781,Compagnie de marche JO 29,CDM JO 29,92,0340,,,,4182.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092782,Compagnie de marche JO 30,CDM JO 30,92,0340,,,,4187.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092783,Compagnie de marche JO 31,CDM JO 31,92,0340,,,,4192.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092784,Compagnie de marche JO 32,CDM JO 32,92,0340,,,,4197.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092785,Compagnie de marche JO 33,CDM JO 33,92,0340,,,,4202.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092786,Compagnie de marche JO 34,CDM JO 34,92,0340,,,,4207.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092787,Compagnie de marche JO 35,CDM JO 35,92,0340,,,,4212.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092788,Compagnie de marche JO 36,CDM JO 36,92,0340,,,,4217.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092789,Compagnie de marche JO 37,CDM JO 37,92,0340,,,,4222.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092790,Compagnie de marche JO 38,CDM JO 38,92,0340,,,,4227.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092791,Compagnie de marche JO 39,CDM JO 39,92,0340,,,,4232.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092792,Compagnie de marche JO 40,CDM JO 40,92,0340,,,,4237.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092793,Compagnie de marche JO 41,CDM JO 41,92,0340,,,,4242.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092794,Compagnie de marche JO 42,CDM JO 42,92,0340,,,,4247.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092795,Compagnie de marche JO 43,CDM JO 43,92,0340,,,,4252.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092796,Compagnie de marche JO 44,CDM JO 44,92,0340,,,,4257.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092797,Compagnie de marche JO 45,CDM JO 45,92,0340,,,,4262.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092798,Compagnie de marche JO 46,CDM JO 46,92,0340,,,,4267.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092799,Compagnie de marche JO 47,CDM JO 47,92,0340,,,,4272.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092800,Compagnie de marche JO 48,CDM JO 48,92,0340,,,,4277.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092801,Compagnie de marche JO 49,CDM JO 49,92,0340,,,,4282.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092802,Compagnie de marche JO 50,CDM JO 50,92,0340,,,,4287.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092803,Groupement tactique gendarmerie 1,GTG 1,92,033G,,,,4293.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092804,Groupement tactique gendarmerie 2,GTG 2,92,033G,,,,4376.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092805,Groupement tactique gendarmerie 3,GTG 3,92,033G,,,,4459.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092806,Compagnie de marche JO 51,CDM JO 51,92,0340,,,,4294.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092807,Compagnie de marche JO 52,CDM JO 52,92,0340,,,,4300.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092808,Compagnie de marche JO 53,CDM JO 53,92,0340,,,,4306.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092809,Compagnie de marche JO 54,CDM JO 54,92,0340,,,,4312.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092810,Compagnie de marche JO 55,CDM JO 55,92,0340,,,,4318.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092811,Compagnie de marche JO 56,CDM JO 56,92,0340,,,,4324.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092812,Compagnie de marche JO 57,CDM JO 57,92,0340,,,,4330.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092813,Compagnie de marche JO 58,CDM JO 58,92,0340,,,,4336.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092814,Compagnie de marche JO 59,CDM JO 59,92,0340,,,,4341.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092815,Compagnie de marche JO 60,CDM JO 60,92,0340,,,,4346.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092816,Escadron de gendarmerie mobile JO 1,EGM JO 1,92,0340,,,,4351.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092817,Escadron de gendarmerie mobile JO 2,EGM JO 2,92,0340,,,,4356.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092818,Escadron de gendarmerie mobile JO 3,EGM JO 3,92,0340,,,,4361.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092819,Escadron de gendarmerie mobile JO 4,EGM JO 4,92,0340,,,,4366.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092820,Escadron de gendarmerie mobile JO 5,EGM JO 5,92,0340,,,,4371.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092821,Compagnie de marche JO 61,CDM JO 61,92,0340,,,,4377.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092822,Compagnie de marche JO 62,CDM JO 62,92,0340,,,,4383.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092823,Compagnie de marche JO 63,CDM JO 63,92,0340,,,,4389.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092824,Compagnie de marche JO 64,CDM JO 64,92,0340,,,,4395.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092825,Compagnie de marche JO 65,CDM JO 65,92,0340,,,,4401.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092826,Compagnie de marche JO 66,CDM JO 66,92,0340,,,,4407.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092827,Compagnie de marche JO 67,CDM JO 67,92,0340,,,,4413.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092828,Compagnie de marche JO 68,CDM JO 68,92,0340,,,,4419.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092829,Compagnie de marche JO 69,CDM JO 69,92,0340,,,,4424.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092830,Compagnie de marche JO 70,CDM JO 70,92,0340,,,,4429.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092831,Escadron de gendarmerie mobile JO 6,EGM JO 6,92,0340,,,,4434.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092832,Escadron de gendarmerie mobile JO 7,EGM JO 7,92,0340,,,,4439.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092833,Escadron de gendarmerie mobile JO 8,EGM JO 8,92,0340,,,,4444.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092834,Escadron de gendarmerie mobile JO 9,EGM JO 9,92,0340,,,,4449.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092835,Escadron de gendarmerie mobile JO 10,EGM JO 10,92,0340,,,,4454.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092836,Compagnie de marche JO 71,CDM JO 71,92,0340,,,,4460.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092837,Compagnie de marche JO 72,CDM JO 72,92,0340,,,,4466.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092838,Compagnie de marche JO 73,CDM JO 73,92,0340,,,,4472.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092839,Compagnie de marche JO 74,CDM JO 74,92,0340,,,,4478.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092840,Compagnie de marche JO 75,CDM JO 75,92,0340,,,,4484.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092841,Compagnie de marche JO 76,CDM JO 76,92,0340,,,,4490.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092842,Compagnie de marche JO 77,CDM JO 77,92,0340,,,,4496.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092843,Compagnie de marche JO 78,CDM JO 78,92,0340,,,,4501.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092844,Compagnie de marche JO 79,CDM JO 79,92,0340,,,,4506.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092845,Compagnie de marche JO 80,CDM JO 80,92,0340,,,,4511.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092846,Escadron de gendarmerie mobile JO 11,EGM JO 11,92,0340,,,,4516.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092847,Escadron de gendarmerie mobile JO 12,EGM JO 12,92,0340,,,,4521.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092848,Escadron de gendarmerie mobile JO 13,EGM JO 13,92,0340,,,,4526.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092849,Escadron de gendarmerie mobile JO 14,EGM JO 14,92,0340,,,,4531.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092850,Escadron de gendarmerie mobile JO 15,EGM JO 15,92,0340,,,,4536.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092851,Groupement tactique gendarmerie LBO-CPM,GTG LBO-CPM,92,033G,,,,4542.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092852,Groupement tactique gendarmerie CPL-FRA,GTG CPL-FRA,92,033G,,,,4578.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092853,Groupement tactique gendarmerie CDG-APN,GTG CDG-APN,92,033G,,,,4654.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092854,Compagnie de marche JO 81,CDM JO 81,92,0340,,,,4543.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092855,Compagnie de marche JO 82,CDM JO 82,92,0340,,,,4548.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092856,Escadron de gendarmerie mobile JO 16,EGM JO 16,92,0340,,+33 000000000,,4553.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092857,Escadron de gendarmerie mobile JO 17,EGM JO 17,92,0340,,,,4558.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092858,Escadron de gendarmerie mobile JO 18,EGM JO 18,92,0340,,,,4563.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092859,Escadron de gendarmerie mobile JO 19,EGM JO 19,92,0340,,,,4568.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092860,Escadron de gendarmerie mobile JO 20,EGM JO 20,92,0340,,,,4573.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092861,Compagnie de marche JO 83,CDM JO 83,92,0340,,,,4579.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092862,Compagnie de marche JO 84,CDM JO 84,92,0340,,,,4584.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092863,Compagnie de marche JO 85,CDM JO 85,92,0340,,,,4589.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092864,Compagnie de marche JO 86,CDM JO 86,92,0340,,,,4594.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
GN00092865,Compagnie de marche JO 87,CDM JO 87,92,0340,,,,4599.0,4 Rue Claude Bernard$92130 ISSY LES MOULINEAUX,4 RUE CLAUDE BERNARD$CS 60003$92136 ISSY LES MOULINEAUX CEDEX,,,
